time,price,size,brs,title,link,loc
2016-08-12 11:29:00,8000.0,2800.0,4.0,Gorgeous Spacious Brand New Construction,/sfc/apa/5692512309.html,sfc
2016-08-12 11:28:00,5288.0,2230.0,3.0,Heart of the Sunset with Fabulous Views,/sfc/apa/5716462147.html,sfc
2016-08-12 11:27:00,2595.0,,1.0,545 OFarrell 211  Jr 1 Bedroom Small Bedroom Huge Living Room,/sfc/apa/5729198335.html,sfc
2016-08-12 11:27:00,3000.0,,2.0,Diamond Heights HOME shown Saturday.,/sfc/apa/5729197153.html,sfc
2016-08-12 11:25:00,4480.0,,1.0,Furnished Warehouse Contemporary Living,/sfc/apa/5711933630.html,sfc
2016-08-12 11:24:00,4800.0,1172.0,2.0,Large Sunny 2bd 1ba Flat1 car private gar free laundry,/sfc/apa/5729192455.html,sfc
2016-08-12 11:24:00,4500.0,,2.0,Newly Renovated Top Floor Apartment,/sfc/apa/5722922981.html,sfc
2016-08-12 11:24:00,5000.0,1600.0,2.0,Spacious Top Floor Corner Unit BiLevel Loft Condo in SOMA,/sfc/apa/5724335705.html,sfc
2016-08-12 11:24:00,4000.0,1250.0,2.0,Spacious Loft Condo near SF Flower Market Private Balcony,/sfc/apa/5724268789.html,sfc
2016-08-12 11:24:00,3800.0,,2.0,Modern Loft Condo w/ Fully Enclosed Bdrms,/sfc/apa/5713579041.html,sfc
2016-08-12 11:23:00,4100.0,1400.0,3.0,Large BiLevel Loft in SOMA 2br,/sfc/apa/5722451744.html,sfc
2016-08-12 11:22:00,6000.0,2188.0,3.0,1/2 Off First Months Rent Lovely Inner Richmond Home,/sfc/apa/5682054403.html,sfc
2016-08-12 11:21:00,7995.0,,4.0,Beautiful remodeled 4BR3BA home by Alamo Square Park,/sfc/apa/5724238204.html,sfc
2016-08-12 11:20:00,3995.0,,1.0,OPEN FRI/SAT 34 Beautifully Remodeled 12br W/D Pkg Avl Prime RH,/sfc/apa/5714736237.html,sfc
2016-08-12 11:19:00,7595.0,1910.0,3.0,Stunning Penthouse Apartment Overlooking San Francisco Skyline,/sfc/apa/5729182051.html,sfc
2016-08-12 11:19:00,3095.0,,1.0,Gorgeous One Bedroom in the Mission,/sfc/apa/5729153619.html,sfc
2016-08-12 11:18:00,5950.0,1000.0,2.0,Elegant Fully Furnished Top Floor with Panoramic Harbor Views,/sfc/apa/5729168563.html,sfc
2016-08-12 11:17:00,7495.0,,4.0,Gorgeous renovated home with 4 bed 3 bath,/sfc/apa/5729178938.html,sfc
2016-08-12 11:16:00,4975.0,975.0,2.0,Furnished 2bed ApartmentDolores ParkUtilities includedParking,/sfc/apa/5729156653.html,sfc
2016-08-12 11:14:00,3299.0,,1.0,Rare top floor 1 bedroom with 1.5 bath loft,/sfc/apa/5729131847.html,sfc
2016-08-12 11:14:00,4500.0,1900.0,3.0,Bright Spacious Convenient 3BR/2BA Home w/ Garage  Backyard,/sfc/apa/5729159881.html,sfc
2016-08-12 11:13:00,5900.0,1250.0,4.0,Loft in SOMA BiLevel 3br,/sfc/apa/5729169824.html,sfc
2016-08-12 11:13:00,3900.0,,2.0,Presidio heights Top floor 2bd/2ba with parking  J.Wavro,/sfc/apa/5729169328.html,sfc
2016-08-12 11:12:00,3600.0,1200.0,2.0,OPEN HOUSE REMODELED FLAT 2/2 Parking laundry Deck Ready Now,/sfc/apa/5729168738.html,sfc
2016-08-12 11:12:00,3200.0,,2.0,2 BR apt walking distance to USF,/sfc/apa/5729150020.html,sfc
2016-08-12 11:12:00,3495.0,,1.0,OPEN SUN 2453PMPenthouse FlatSemi Furnished 304 Walnut St,/sfc/apa/5728948352.html,sfc
2016-08-12 11:12:00,2300.0,,1.0,1 BR apt near USF,/sfc/apa/5729151010.html,sfc
2016-08-12 11:11:00,4200.0,1000.0,2.0,Fabulous Sunny with Harbor View,/sfc/apa/5729166227.html,sfc
2016-08-12 11:10:00,4350.0,,2.0,Elegant Remodel in Prime Russian Hill 2bdm/2bath Open SAT12,/sfc/apa/5729163752.html,sfc
2016-08-12 11:09:00,2750.0,,1.0,Brand New One Bedroom,/sfc/apa/5689136637.html,sfc
2016-08-12 11:09:00,3573.0,746.0,1.0,1BR/1BA with OnSite Whole Foods Market,/sfc/apa/5729127592.html,sfc
2016-08-12 11:09:00,3095.0,,1.0,Large one bedroom in Nob Hill w Hardwood Floors  View,/sfc/apa/5729161446.html,sfc
2016-08-12 11:06:00,3300.0,,2.0,BEAUTIFUL BRIGHT 2BD/1BA HOUSE FIREPLACE 2 CAR GARAGE BACKYARD,/sfc/apa/5729156334.html,sfc
2016-08-12 11:06:00,7800.0,,3.0,Magazine Quality Marina Classic Flat with 2 car garage,/sfc/apa/5729155353.html,sfc
2016-08-12 11:06:00,4600.0,1200.0,2.0,4th  Brannan  The Palms. 8th Floor Quiet 2/2 Courtyard Condo.,/sfc/apa/5729143183.html,sfc
2016-08-12 11:05:00,3750.0,800.0,1.0,1br  Marina Chic  Modern Living,/sfc/apa/5729152916.html,sfc
2016-08-12 11:04:00,3490.0,750.0,1.0,Sunny Furnished Victorian 1 Bdrm  Office Parking WiFi SatTV,/sfc/apa/5729152056.html,sfc
2016-08-12 11:02:00,6900.0,,4.0,Remodeled in prime SOMA,/sfc/apa/5729148404.html,sfc
2016-08-12 11:01:00,4400.0,1550.0,2.0, Open house Sat. 24pm  Modern spacious trilevel loft in SOMA,/sfc/apa/5729146709.html,sfc
2016-08-12 11:01:00,3150.0,,2.0,2B2B Apartment  20th/Irving UtilitiesCleaning Included,/sfc/apa/5713296431.html,sfc
2016-08-12 11:01:00,3200.0,1000.0,2.0,Top unit with 2 bedroom,/sfc/apa/5729106940.html,sfc
2016-08-12 10:58:00,3152.0,1253.0,2.0,REMODELED AND SOPHISTICATED WELLMAINTAINED 2BED 2BATH,/sfc/apa/5729120145.html,sfc
2016-08-12 10:57:00,4150.0,,2.0,Prime Laurel Village Top Floor Flat w/Private Deck  PROGRESSIVE,/sfc/apa/5714544417.html,sfc
2016-08-12 10:57:00,6750.0,,3.0,Central Waterfront Top Floor 2 Level Corner condo w/Balcony Parking,/sfc/apa/5714598079.html,sfc
2016-08-12 10:57:00,3863.0,845.0,1.0,AMAZING 1BR/1BA WITH A BAY WINDOW IN A PETFRIENDLY COMMUNITY,/sfc/apa/5729126480.html,sfc
2016-08-12 10:56:00,3450.0,,1.0,Large one bedroom in beautiful Pacific Heights building,/sfc/apa/5729136822.html,sfc
2016-08-12 10:55:00,3800.0,851.0,1.0,Luxury 1 bedroom with Loft washer/dryer Includes parking,/sfc/apa/5694194757.html,sfc
2016-08-12 10:55:00,3800.0,851.0,1.0,One Bedroom with Loft Includes Parking,/sfc/apa/5694226307.html,sfc
2016-08-12 10:55:00,3800.0,894.0,1.0,Beautiful spacious 1 bedroom with Patio and Parking Included,/sfc/apa/5694201690.html,sfc
2016-08-12 10:55:00,4227.0,805.0,1.0,ONE MONTH FREE in select apartments Brand NEW In Unit Laundry,/sfc/apa/5729132818.html,sfc
2016-08-12 10:54:00,5700.0,1750.0,1.0,Luxury 1 bedroom w/Large Loft space Work/Liveparking included,/sfc/apa/5692327050.html,sfc
2016-08-12 10:54:00,3674.0,650.0,1.0,Spacious Jr 1x1 with Balcony,/sfc/apa/5729131474.html,sfc
2016-08-12 10:52:00,3520.0,1630.0,2.0,Brand new building  divided unit,/sfc/apa/5729127039.html,sfc
2016-08-12 10:50:00,2895.0,,1.0,Recently updated Noe Valley 1BR,/sfc/apa/5716823066.html,sfc
2016-08-12 10:50:00,5500.0,,4.0,Sunset 38th Ave. 4 BR flat,/sfc/apa/5729080264.html,sfc
2016-08-12 10:49:00,9995.0,1664.0,2.0,Reduced Millennium NECorner 2BR/2.5BABridgeWaterPyramidViewSkybox,/sfc/apa/5729040084.html,sfc
2016-08-12 10:47:00,3500.0,,1.0,Large Sun Filled Patio Hardwoods Doorman Bldg,/sfc/apa/5729094162.html,sfc
2016-08-12 10:45:00,6300.0,1565.0,3.0,Full Floor Top Unit 3 Bed/2 Bath,/sfc/apa/5729113844.html,sfc
2016-08-12 10:45:00,2899.0,750.0,1.0,Top floor loft style unit with views and fireplace,/sfc/apa/5729113865.html,sfc
2016-08-12 10:44:00,3500.0,1000.0,1.0,Large one bedroom unit in Marina,/sfc/apa/5729112064.html,sfc
2016-08-12 10:44:00,5400.0,1084.0,2.0,Corner Luxury 2BR  Prime MidMarket High Rise  See It From Here,/sfc/apa/5729092607.html,sfc
2016-08-12 10:43:00,3700.0,,2.0,Top floor 2bed/1bath w/parking  storage,/sfc/apa/5729110388.html,sfc
2016-08-12 10:43:00,3204.0,775.0,1.0,Gorgeous one bedroom with a patio,/sfc/apa/5729109963.html,sfc
2016-08-12 10:43:00,4500.0,800.0,2.0,Valencia 2berlarge DEN/HAREWOOD FLOOR short or long term sub,/sfc/apa/5687656121.html,sfc
2016-08-12 10:42:00,2395.0,575.0,1.0,Great 1 Bedroom in Historic Building,/sfc/apa/5729067142.html,sfc
2016-08-12 10:42:00,2882.0,,1.0,One Bedroom with City View,/sfc/apa/5729091514.html,sfc
2016-08-12 10:42:00,4378.0,772.0,1.0,This Can Be Your View,/sfc/apa/5729107476.html,sfc
2016-08-12 10:42:00,4000.0,,2.0,Valencia 2 bed rlarge DEN and X large dining/ kitchen view,/sfc/apa/5687649238.html,sfc
2016-08-12 10:42:00,9250.0,2500.0,2.0,Extra large 2bedroom 2bathroom flat with authentic old world charm,/sfc/apa/5711146202.html,sfc
2016-08-12 10:41:00,4800.0,1700.0,4.0,4800  Bright  Spacious 4 BD  2 BA Top Flat Location,/sfc/apa/5729106486.html,sfc
2016-08-12 10:41:00,4995.0,,2.0,Topfloor bright and large remodeled apartment 2bed 1ba  sun room,/sfc/apa/5714598160.html,sfc
2016-08-12 10:41:00,3800.0,,1.0,Completely renovated apartment 1bed 1bath parking avail pets nego,/sfc/apa/5714726379.html,sfc
2016-08-12 10:41:00,8950.0,1600.0,2.0,Beautiful corner penthouse 2bedroom 2bath private deck and views,/sfc/apa/5721346843.html,sfc
2016-08-12 10:41:00,4200.0,1400.0,2.0,Spacious Victorian FlatBrand new kitchen and Bath,/sfc/apa/5700051430.html,sfc
2016-08-12 10:41:00,3500.0,830.0,1.0,Big ViewsDoorman Building On Buena Vista Park With Parking,/sfc/apa/5705055993.html,sfc
2016-08-12 10:41:00,7300.0,1976.0,3.0,Open Sun. 4306pm Spacious Top Floor Unit w/ Stunning Water Views,/sfc/apa/5729104491.html,sfc
2016-08-12 10:40:00,4800.0,1800.0,3.0,Beautiful Parkside Home,/sfc/apa/5694099262.html,sfc
2016-08-12 10:40:00,5100.0,,2.0,2BR/2BA Urban Chic Townhome Style Condo Laundry Parking Pet OK PRO,/sfc/apa/5717845252.html,sfc
2016-08-12 10:40:00,3800.0,1200.0,2.0,Gorgeous HouseLike FlatNext to Stern Grove,/sfc/apa/5717743362.html,sfc
2016-08-12 10:40:00,4200.0,,2.0,Corona Heights / Castro Spacious Top Floor Flat w/Shared Roof Deck  P,/sfc/apa/5716733459.html,sfc
2016-08-12 10:40:00,4250.0,,1.0,1BR  Den South Beach Modern Living  Waterfront Location close to Em,/sfc/apa/5716748573.html,sfc
2016-08-12 10:40:00,3500.0,830.0,1.0,Spacious Panoramic View Condo Across from Buena Vista Park,/sfc/apa/5725546368.html,sfc
2016-08-12 10:40:00,5000.0,,4.0,Mt. Davidson Manor Spanish Style Stunning 4BR  Office / 2 BA View Hom,/sfc/apa/5714567229.html,sfc
2016-08-12 10:40:00,13500.0,,3.0,Gated Russian Hill Penthouse panoramic views 3bed 2bath parking,/sfc/apa/5692279941.html,sfc
2016-08-12 10:40:00,4200.0,1300.0,2.0,Elegant Victorian Flat with Remodeled Kitchen,/sfc/apa/5725568123.html,sfc
2016-08-12 10:40:00,6250.0,1438.0,3.0,Elegant 3 bedroom/2 bath condo in modern 3 unit building w/roof deck,/sfc/apa/5716768327.html,sfc
2016-08-12 10:40:00,3500.0,,2.0,Light Filled 2Br/1Ba Traditional Home w/ Yard Huge Garage Close to 2,/sfc/apa/5714565342.html,sfc
2016-08-12 10:39:00,9995.0,2800.0,4.0,Large 2level topfloor remodeled condo with classic Marina charm,/sfc/apa/5711141934.html,sfc
2016-08-12 10:39:00,7995.0,,3.0,3BR/2BA PLUS Office The Radiance Parking Views Laundry PROGRESSIV,/sfc/apa/5714594689.html,sfc
2016-08-12 10:39:00,5100.0,1500.0,4.0,32nd  Taravel Single House For Rent,/sfc/apa/5724132575.html,sfc
2016-08-12 10:39:00,2770.0,,1.0,SEE SAT a.m.Call today Gough/Union  across from park,/sfc/apa/5729076303.html,sfc
2016-08-12 10:38:00,2450.0,575.0,1.0,Great 1 Bedroom in Historic Building,/sfc/apa/5729083383.html,sfc
2016-08-12 10:37:00,3000.0,,1.0,3000Upper Valencia xlarge one bed room remodel kitchen,/sfc/apa/5693939488.html,sfc
2016-08-12 10:37:00,2895.0,,1.0,Modern 1 Bedroom Nob Hill 2895,/sfc/apa/5699258881.html,sfc
2016-08-12 10:36:00,6000.0,,2.0,Renovated Luxurious Apartment Parking Available Pristine Location,/sfc/apa/5729071575.html,sfc
2016-08-12 10:36:00,3995.0,,2.0,Topfloor 2bedroom 1bathroom Victorian apartment pk available,/sfc/apa/5703609947.html,sfc
2016-08-12 10:35:00,3895.0,,1.0,Large and sunny 1bed 1bath apartment private deck pkng available,/sfc/apa/5714592571.html,sfc
2016-08-12 10:35:00,2250.0,,1.0,Firstfloor studio with wood flooring. Parking available.,/sfc/apa/5716977411.html,sfc
2016-08-12 10:34:00,3500.0,650.0,1.0,1 Bedroom 1 Bath Apartment in boutique style Mission building,/sfc/apa/5729091009.html,sfc
2016-08-12 10:34:00,4950.0,,2.0,Inner Mission 3 Stories of Fab 2BR/2.5BA Modern Laundry Parking,/sfc/apa/5729090603.html,sfc
2016-08-12 10:33:00,3350.0,900.0,1.0,Very spacious 1 bedroom flat on top of Nob Hill,/sfc/apa/5729090163.html,sfc
2016-08-12 10:33:00,8800.0,2400.0,4.0,Heart Of Noe4BR/2BA Large Furnished Flat,/sfc/apa/5721984436.html,sfc
2016-08-12 10:33:00,2450.0,700.0,2.0,2450 2BR/1BA InLaw,/sfc/apa/5694074294.html,sfc
2016-08-12 10:33:00,9995.0,2800.0,4.0,Iconic Liberty Heights Home,/sfc/apa/5713122875.html,sfc
2016-08-12 10:31:00,7800.0,1689.0,3.0,Brand New Condo for Rent,/sfc/apa/5723042397.html,sfc
2016-08-12 10:29:00,6450.0,1290.0,3.0,MoveInReadyNowOpenHouseToday8.7.163bed1.5RenovatedBeautiful,/sfc/apa/5720906351.html,sfc
2016-08-12 10:28:00,923000.0,,3.0,5800 3rd St. 1119,/sfc/apa/5729078802.html,sfc
2016-08-12 10:27:00,6868.0,1196.0,2.0,Beautiful 2 Bedroom Overlooking Bay  Luxury Building  First Month Fr,/sfc/apa/5729077461.html,sfc
2016-08-12 10:27:00,3425.0,925.0,1.0,3425/ One bedrm flat on Powell/Vallejo,/sfc/apa/5729038189.html,sfc
2016-08-12 10:27:00,4650.0,,2.0,4th FLNEW HWD FL LARGE BRIGHT SUNNY QUIET 2 BLK TO UNION SQUARE,/sfc/apa/5725174808.html,sfc
2016-08-12 10:26:00,2175.0,,1.0,1 JR. BDRM COZY LOBBY LEVEL LIGHTEDQUIET 2 BLOCKS FROM UNION SQUARE,/sfc/apa/5725174049.html,sfc
2016-08-12 10:26:00,2300.0,,1.0,4TH FL COZY OVERLOOKS CRTYRD QUIET BRIGHT WALKING DIST. TO UN. SQ,/sfc/apa/5725168921.html,sfc
2016-08-12 10:25:00,4650.0,1100.0,2.0,Charming Condo with 1 Car parking and more...,/sfc/apa/5729053643.html,sfc
2016-08-12 10:20:00,3050.0,,2.0,2Br/1Bth,/sfc/apa/5729063037.html,sfc
2016-08-12 10:18:00,1800.0,,1.0,Open room in beautiful 3BR 2.5BA apartment,/sfc/apa/5729058791.html,sfc
2016-08-12 10:18:00,5495.0,1279.0,2.0,Reduced FullyFurnished 2BR w/Den/LG Patio/Quiet Garden ViewSkybox,/sfc/apa/5712123879.html,sfc
2016-08-12 10:17:00,2575.0,,1.0,Fully furnished 1 BR apartment on Nob Hill,/sfc/apa/5729056037.html,sfc
2016-08-12 10:17:00,4250.0,1050.0,2.0,Brand NEW Remodel 2 Bedroom / 1 Bath,/sfc/apa/5729055944.html,sfc
2016-08-12 10:17:00,2595.0,,1.0,Cozy 1 Bedroom Hardwood Floors w/Free Parking,/sfc/apa/5729055318.html,sfc
2016-08-12 10:17:00,6800.0,1850.0,3.0,Reduced  August Free Extensively Remodeled 2Level Home,/sfc/apa/5729055220.html,sfc
2016-08-12 10:16:00,2795.0,,1.0,OPEN SUN 2230PMBuena Vista 1BR/1BA ground flr 11 Broderick St 5,/sfc/apa/5726480731.html,sfc
2016-08-12 10:16:00,5100.0,1375.0,4.0,5 Rooms Upper Flat for SFSU Studens,/sfc/apa/5724396665.html,sfc
2016-08-12 10:16:00,2833.0,,1.0,City Living Junior One Bedroom Available,/sfc/apa/5729053987.html,sfc
2016-08-12 10:15:00,2900.0,,1.0,TopFloor Twin Peaks 1Br/1Ba Apartment with Gorgeous Views,/sfc/apa/5718605805.html,sfc
2016-08-12 10:13:00,3350.0,,1.0,Renovated Art Deco 1bed 1bath apartment. Cat nego. Parking avail,/sfc/apa/5729048214.html,sfc
2016-08-12 10:13:00,5200.0,1100.0,2.0,Spacious Flat in Hayes Valley,/sfc/apa/5724440728.html,sfc
2016-08-12 10:12:00,3495.0,,1.0,Newly remodeled flat in Telegraph Hill 3495,/sfc/apa/5729045850.html,sfc
2016-08-12 10:12:00,2500.0,,2.0,Beatifully Remodeled 2BR/1.5BA,/sfc/apa/5724883469.html,sfc
2016-08-12 10:11:00,3950.0,812.0,1.0,Lg Furn 1BR SFMOMA/Fin Dist Sunnyquiet WOOD floors/Pool/Pkg/Gym,/sfc/apa/5699031393.html,sfc
2016-08-12 10:10:00,1000.0,740.0,2.0,This beautiful fully detached apartment has 2 bedrooms and 2 bathroom,/sfc/apa/5729028269.html,sfc
2016-08-12 10:09:00,3175.0,835.0,1.0,Your Furry Friends Live for Free Live/Work Space,/sfc/apa/5729039965.html,sfc
2016-08-12 10:09:00,3100.0,658.0,1.0,SoMa  1 BR 1 BA Condo 658 Sq. Ft.  Parking Included,/sfc/apa/5729039516.html,sfc
2016-08-12 10:09:00,2750.0,,1.0,Spacious 1 bedroom apartment available now,/sfc/apa/5729020782.html,sfc
2016-08-12 10:09:00,1850.0,,1.0,Looking for 1 more roommate for beautiful 5br Apartment,/sfc/apa/5729010742.html,sfc
2016-08-12 10:07:00,2800.0,,1.0,Remodeled 1 Bedroom with View,/sfc/apa/5704906420.html,sfc
2016-08-12 10:07:00,3424.0,,1.0,This Spectacular 1 bedroom Apartment is Waiting for You,/sfc/apa/5728995199.html,sfc
2016-08-12 10:06:00,5850.0,2850.0,3.0,ELEGANT FAMILY HOME St. Francis Wood Area,/sfc/apa/5713327578.html,sfc
2016-08-12 10:04:00,4900.0,1370.0,4.0,Share A Upper Flat,/sfc/apa/5729029723.html,sfc
2016-08-12 10:02:00,4500.0,880.0,2.0,2bd 2ba condo for lease on 9516,/sfc/apa/5729025727.html,sfc
2016-08-12 10:01:00,4165.0,946.0,2.0,Fitness Center Easy Freeway Access Resident wifi Lounge BBQs,/sfc/apa/5729022572.html,sfc
2016-08-12 10:00:00,3395.0,700.0,1.0,Immaculate Bright and Airy Apt. Near it all...,/sfc/apa/5728992185.html,sfc
2016-08-12 09:59:00,5200.0,,2.0,BEAUTIFUL 2BDRM 2BA FLATPARKINGW/D IN FLATLOTS OF CLOSET SPACE,/sfc/apa/5728997355.html,sfc
2016-08-12 09:59:00,4795.0,1403.0,2.0,PROPERTY FORCE  Gorgeous 2br/2.5ba SOMA Apartment w/ loft,/sfc/apa/5721091297.html,sfc
2016-08-12 09:59:00,6500.0,2400.0,3.0,Light filled 2level condo on Castro Walk Score 90,/sfc/apa/5723049705.html,sfc
2016-08-12 09:58:00,2695.0,,1.0,1 bedroom apt for rent in marina area 1 block from union st,/sfc/apa/5729017968.html,sfc
2016-08-12 09:58:00,3995.0,1200.0,2.0,SPACIOUS VIEWS GARDEN GOOD PARKING,/sfc/apa/5721421611.html,sfc
2016-08-12 09:58:00,6999.0,1300.0,4.0,Beautiful furnishedbestcentral hip deckAvail Sept 1,/sfc/apa/5725188443.html,sfc
2016-08-12 09:57:00,7395.0,1300.0,4.0,Beautiful furnishedbestcentral hip deckAvail Sept 1,/sfc/apa/5719486380.html,sfc
2016-08-12 09:57:00,2350.0,750.0,1.0,1BD w/Woodland Views Parking  Storage INCLUDED,/sfc/apa/5725606398.html,sfc
2016-08-12 09:57:00,2400.0,,1.0,Great Elevator 1bd w/Parking  Laundry Included.,/sfc/apa/5725611629.html,sfc
2016-08-12 09:56:00,4500.0,,2.0,Lovely 2bd/1bth Flat w/Fully Updated Kitchen Lndyr  Deck,/sfc/apa/5713615974.html,sfc
2016-08-12 09:56:00,5900.0,,2.0,Gorgeous Spacious Fully Updated 1920s Condo w/All Amenities,/sfc/apa/5716827660.html,sfc
2016-08-12 09:56:00,6000.0,,2.0,Gorgeous 2bd/2bth Unfur. Condo w/GREAT Bay Views,/sfc/apa/5717779181.html,sfc
2016-08-12 09:56:00,5419.0,,2.0,Sunny 2x2.5 Townhome with Large Patio and Embarcadero View,/sfc/apa/5728999621.html,sfc
2016-08-12 09:56:00,4300.0,850.0,1.0,Charming  Large 1bed/1bath with Deck Parking  Views,/sfc/apa/5694348910.html,sfc
2016-08-12 09:55:00,7250.0,,2.0,Lovely 2bd 2bth Flat w/GORGEOUS BAY  City Views,/sfc/apa/5713561203.html,sfc
2016-08-12 09:55:00,11000.0,3500.0,4.0,Lovely 4bd/3bth UNFURNISHED St. Francis Woods Home,/sfc/apa/5722963913.html,sfc
2016-08-12 09:55:00,2995.0,,2.0,2 BEDROOM APT FOR RENT IN THE SUNSET 10 MIN FROM UCSF AND SFSU,/sfc/apa/5729010645.html,sfc
2016-08-12 09:54:00,2795.0,700.0,1.0,Large Sunny Apartment with new floors and more...,/sfc/apa/5729000046.html,sfc
2016-08-12 09:53:00,4000.0,1032.0,1.0,SoMa  1 BR 2 BA Loft 1032 Sq. Ft.  Parking Included ATT Park,/sfc/apa/5729008409.html,sfc
2016-08-12 09:53:00,3499.0,1.0,1.0, 1 BEDROOM w/VIEW  LYON St. FURNISHED SUBLET,/sfc/apa/5714745227.html,sfc
2016-08-12 09:52:00,3400.0,,1.0,Large Living Room Hardwoods New Paint,/sfc/apa/5728964714.html,sfc
2016-08-12 09:52:00,5100.0,2200.0,3.0,Updated 3 bedroom 2 bath Unit,/sfc/apa/5729005559.html,sfc
2016-08-12 09:52:00,3200.0,830.0,1.0,SoMa  1 BR 1.5 BA Condo 830 Sq. Ft.  Loft Style Condo w Parking,/sfc/apa/5729005295.html,sfc
2016-08-12 09:52:00,3495.0,900.0,1.0,Top Floor Apt. with Private Deck and Parking Garage,/sfc/apa/5729005109.html,sfc
2016-08-12 09:51:00,2250.0,,1.0,2250 1BR/1BA steps away from 22nd Caltrain WD in unit Parking INCLUDED,/sfc/apa/5729004312.html,sfc
2016-08-12 09:51:00,9500.0,2400.0,5.0,Amazing 5 BR flat in Lower Haight,/sfc/apa/5723406976.html,sfc
2016-08-12 09:51:00,3995.0,,2.0,OPEN SUN 2453PMGround Fl 2BR/2BANewly Remodel304 Walnut St A,/sfc/apa/5728991236.html,sfc
2016-08-12 09:51:00,3000.0,,2.0,OPEN HOUSE SAT  1030am 2 bedroom apartment in great location,/sfc/apa/5724927651.html,sfc
2016-08-12 09:50:00,4495.0,,3.0,XLARGE 3 B EDROOM APT FOR RENT 1 BLOCK FROM KORET CENTER,/sfc/apa/5729001322.html,sfc
2016-08-12 09:50:00,4850.0,1355.0,3.0,Glen Park  3BR 2 BA Townhouse 1355 Sq. Ft.  Parking  Storage,/sfc/apa/5729001167.html,sfc
2016-08-12 09:49:00,5995.0,1000.0,3.0,HAYES Valley FURNISHED Home3 BED/1 BAAvail. AUGDEC 34mth Lease,/sfc/apa/5729000454.html,sfc
2016-08-12 09:49:00,3710.0,1086.0,2.0,Luxury Living in Walnut Creek 335,/sfc/apa/5716971913.html,sfc
2016-08-12 09:47:00,8575.0,1921.0,3.0,Penthouse Style 2 Bed  Den 2 Bath Condo w/ Views  Madrone Video,/sfc/apa/5728995649.html,sfc
2016-08-12 09:46:00,7000.0,,2.0,Lofty 2BR/2BA Condo with Expectacular Views999 Green St 2601,/sfc/apa/5728966019.html,sfc
2016-08-12 09:46:00,4300.0,,3.0,Mt Davidson  3 BR 2 BA House  Panoramic Views,/sfc/apa/5728992448.html,sfc
2016-08-12 09:44:00,4650.0,1250.0,2.0,SoMa  2 BR 2 BA Condo 1250 Sq. Ft.  SOMA GRAND Parking Option,/sfc/apa/5728979937.html,sfc
2016-08-12 09:43:00,3100.0,540.0,1.0,Park Telegraph 1 Bedroom 1 bath Condo,/sfc/apa/5721638387.html,sfc
2016-08-12 09:43:00,4200.0,1800.0,2.0,Great Artist Community 3 level Townhouse 161 Cleo Rand Lane,/sfc/apa/5728960652.html,sfc
2016-08-12 09:42:00,4480.0,1100.0,2.0,Large 2 Bedroom 2 Bath  821 Folsom  4th  Quiet Courtyard Condo,/sfc/apa/5728958350.html,sfc
2016-08-12 09:42:00,4750.0,1150.0,2.0,Financial District  2 BR 2 BA Apartment 1150 Sq. Ft.  Luxury Unit,/sfc/apa/5728984316.html,sfc
2016-08-12 09:40:00,9500.0,,4.0,Spectacular 4BD/3BA w/ ViewsOPen HouseSun. Aug 14 from 121pm,/sfc/apa/5728981189.html,sfc
2016-08-12 09:40:00,5300.0,1384.0,2.0,Modern Condo in a Boutique Building w/Large Private Deck  Bryant  De,/sfc/apa/5728980169.html,sfc
2016-08-12 09:39:00,2000.0,,1.0,Monterey Heights One bedroom one bath,/sfc/apa/5728979825.html,sfc
2016-08-12 09:39:00,2295.0,,1.0,Apartment Fully Furnished,/sfc/apa/5728979093.html,sfc
2016-08-12 09:39:00,6500.0,,2.0, 2BR/2BA hardwood floors 2200 Pacific Ave4D,/sfc/apa/5728964760.html,sfc
2016-08-12 09:38:00,2795.0,,1.0,TOP FLOOR 1BR/1BA 291 30TH ST,/sfc/apa/5728962958.html,sfc
2016-08-12 09:38:00,3650.0,,2.0,Updated 2BR Unit Near USF/GGP,/sfc/apa/5714346091.html,sfc
2016-08-12 09:38:00,4000.0,,3.0,UPDATED SPACIOUS UPPER LEVEL HOUSE NEAR GGP,/sfc/apa/5706782193.html,sfc
2016-08-12 09:37:00,4500.0,1316.0,2.0,Dogpatch  2 BR 2 BA Condo 1316 Sq. Ft.  Parking Included,/sfc/apa/5728974184.html,sfc
2016-08-12 09:34:00,4500.0,1200.0,2.0,SoMa  2 BR 2 BA Condo 1200 Sq. Ft.  TopLevel Unit,/sfc/apa/5728968705.html,sfc
2016-08-12 09:34:00,7000.0,1683.0,3.0,Noe Valley  3 BR 2.5 BA Single Family Home 1683 Sq. Ft.  VIEWS,/sfc/apa/5728958366.html,sfc
2016-08-12 09:33:00,5099.0,,3.0,Lovely 3 Bedroom 2 Bath Flat With Jaw Dropping Views,/sfc/apa/5728938854.html,sfc
2016-08-12 09:32:00,3650.0,910.0,2.0,Open Sat. 1112 Sun. 12 brand new remodel parking,/sfc/apa/5695925599.html,sfc
2016-08-12 09:32:00,4450.0,1007.0,2.0,Cathedral Hill  2 BR 2 BA Condo 1007 Sq. Ft.  Private Patio,/sfc/apa/5728951630.html,sfc
2016-08-12 09:31:00,3450.0,608.0,1.0,North Panhandle  1 BR 1 BA Condo 608 Sq. Ft.  Parking,/sfc/apa/5728962201.html,sfc
